"ConceptScheme","labelStyle","Concept","prefLabel","sortorder","prefValue"
"ISCO-68_Ganzeboom","en","2113","HEAD OF SMALL FIRM",228,2113
"ISCO-68_Ganzeboom","en","2114","BANKER",229,2114
"ISCO-68_Ganzeboom","en","2115","BANKER LARGE BANK",230,2115
"ISCO-68_Ganzeboom","en","2116","BUILDING CONTRACTOR",231,2116
"ISCO-68_Ganzeboom","en","2119","MEMBER BOARD OF DIRECTORS",232,2119
"ISCO-68_Ganzeboom","en","2120","FACTORY MANAGER",233,2120
"ISCO-68_Ganzeboom","en","2190","MANAGERS NEC",234,2190
"ISCO-68_Ganzeboom","en","2191","BRANCH MANAGER",235,2191
"ISCO-68_Ganzeboom","en","2192","DEPARTMENT MANAGER",236,2192
"ISCO-68_Ganzeboom","en","2193","DEP MANAGER LARGE FRM",237,2193
"ISCO-68_Ganzeboom","en","2194","BUSINESS EXECUTIVE",238,2194
"ISCO-68_Ganzeboom","en","2195","POLITICN-PARTY OFFICL",239,2195
"ISCO-68_Ganzeboom","en","2196","UNION OFFICIAL",240,2196
"ISCO-68_Ganzeboom","en","2197","HIGH UNION OFFICIAL",241,2197
"ISCO-68_Ganzeboom","en","3000","CLERICAL WORKERS",242,3000
"ISCO-68_Ganzeboom","en","2199","BUSINESS MANAGER",243,2199
"ISCO-68_Ganzeboom","en","3009","OFFICE MANAGER",244,3009
"ISCO-68_Ganzeboom","en","3100","GOV EXEC OFFICL",245,3100
"ISCO-68_Ganzeboom","en","3101","MINOR CIVIL SERVANT",246,3101
"ISCO-68_Ganzeboom","en","3102","GOVERNMENT INSPECTOR",247,3102
"ISCO-68_Ganzeboom","en","3103","COSTUMS INSPECTOR",248,3103
"ISCO-68_Ganzeboom","en","3104","TAX COLLECTOR",249,3104
"ISCO-68_Ganzeboom","en","3109","MIDDL RANGE CVL SRVNT",250,3109
"ISCO-68_Ganzeboom","en","3200","TYPIST ARW",251,3200
"ISCO-68_Ganzeboom","en","3210","SECRETARIES ARW",252,3210
"ISCO-68_Ganzeboom","en","3211","SECRETARY",253,3211
"ISCO-68_Ganzeboom","en","3219","TYPIST-STENOGRAPHER",254,3219
"ISCO-68_Ganzeboom","en","3220","KEYPUNCH OPRTR",255,3220
"ISCO-68_Ganzeboom","en","3300","BOOKKEEPER ARW",256,3300
"ISCO-68_Ganzeboom","en","3310","BOOKKEEPERS ARW",257,3310
"ISCO-68_Ganzeboom","en","3311","CASHIER",258,3311
"ISCO-68_Ganzeboom","en","3312","HEAD CASHIER",259,3312
"ISCO-68_Ganzeboom","en","3313","BANK TELLER",260,3313
"ISCO-68_Ganzeboom","en","3314","POST OFFICE CLERK",261,3314
"ISCO-68_Ganzeboom","en","3315","TICKET SELLER",262,3315
"ISCO-68_Ganzeboom","en","3319","BOOKKEEPER",263,3319
"ISCO-68_Ganzeboom","en","3390","BOOKKEEPERS ARW",264,3390
"ISCO-68_Ganzeboom","en","3391","BILL COLLECTOR",265,3391
"ISCO-68_Ganzeboom","en","3399","FINANCIAL CLERK",266,3399
"ISCO-68_Ganzeboom","en","3400","COMP MACH OPRTR",267,3400
"ISCO-68_Ganzeboom","en","3410","BKKEEPNG MACH OPRTR",268,3410
"ISCO-68_Ganzeboom","en","3420","COMPUTOR OPRTR",269,3420
"ISCO-68_Ganzeboom","en","3500","TRANSPORT SUPERVISOR",270,3500
"ISCO-68_Ganzeboom","en","3510","RAILW STATNMSTR",271,3510
"ISCO-68_Ganzeboom","en","3520","POSTMASTER",272,3520
"ISCO-68_Ganzeboom","en","3590","DISPATCHER-EXPEDITOR",273,3590
"ISCO-68_Ganzeboom","en","3600","TRANSPORT CONDUCTORS",274,3600
"ISCO-68_Ganzeboom","en","3601","BUS-STREET CONDUCTOR",275,3601
"ISCO-68_Ganzeboom","en","3602","SLEEPING CAR PORTER",276,3602
"ISCO-68_Ganzeboom","en","3609","RAILROAD CONDUCTOR",277,3609
"ISCO-68_Ganzeboom","en","3700","MAIL DIST CLERKS",278,3700
"ISCO-68_Ganzeboom","en","3701","OFFICE BOY-MESSENGER",279,3701
"ISCO-68_Ganzeboom","en","3709","MAIL CARRIER",280,3709
"ISCO-68_Ganzeboom","en","3800","TELE OPERATOR",281,3800
"ISCO-68_Ganzeboom","en","3801","TELEGRAPH OPRTR",282,3801
"ISCO-68_Ganzeboom","en","3802","RADIO OPRTR",283,3802
"ISCO-68_Ganzeboom","en","3809","TELEPHONE OPRTR",284,3809
"ISCO-68_Ganzeboom","en","3900","CLERKS ARW",285,3900
"ISCO-68_Ganzeboom","en","3910","STOCK CLERKS",286,3910
"ISCO-68_Ganzeboom","en","3911","SHIPPING CLERK",287,3911
"ISCO-68_Ganzeboom","en","3919","STOCKROOM ATTENDANT",288,3919
"ISCO-68_Ganzeboom","en","3920","PLANNING CLERKS",289,3920
"ISCO-68_Ganzeboom","en","3930","CLERKS",290,3930
"ISCO-68_Ganzeboom","en","3931","GOVERNMENT OFFICE CLERK",291,3931
"ISCO-68_Ganzeboom","en","3932","LAW CLERK",292,3932
"ISCO-68_Ganzeboom","en","3939","OFFICE CLERK",293,3939
"ISCO-68_Ganzeboom","en","3940","RECEPTIONIST ARW",294,3940
"ISCO-68_Ganzeboom","en","3941","TRANSPORTATION AGENT",295,3941
"ISCO-68_Ganzeboom","en","3942","RAILWAY BAGGAGEMEN",296,3942
"ISCO-68_Ganzeboom","en","3943","TRAVEL AGENT",297,3943
"ISCO-68_Ganzeboom","en","3944","FLOOR WALKER",298,3944
"ISCO-68_Ganzeboom","en","3949","RECEPTIONIST",299,3949
"ISCO-68_Ganzeboom","en","3950","LIBRARY CLERKS ARW",300,3950
"ISCO-68_Ganzeboom","en","3951","FILING CLERK",301,3951
"ISCO-68_Ganzeboom","en","3959","LIBRARY ASSISTANT",302,3959
"ISCO-68_Ganzeboom","en","3990","CLERKS NEC",303,3990
"ISCO-68_Ganzeboom","en","3992","POLITICAL PARTY WRKR",304,3992
"ISCO-68_Ganzeboom","en","3993","METER READER",305,3993
"ISCO-68_Ganzeboom","en","3999","PROOFREADER",306,3999
"ISCO-68_Ganzeboom","en","4000","WHOLE-RETAIL MANAGR",307,4000
"ISCO-68_Ganzeboom","en","4001","SERVICE STATION MANAGER",308,4001
"ISCO-68_Ganzeboom","en","4002","CREDIT MANAGER",309,4002
