sourceConceptScheme,sourceConcept,targetConceptScheme,targetConcept,prob,comment
"KldB2010","28222","ISCO08_ILO","8153",.2,""
"KldB2010","28223","ISCO08_ILO","3119",1,""
"KldB2010","28224","ISCO08_ILO","2149",1,""
"KldB2010","28232","ISCO08_ILO","7533",1,""
"KldB2010","28242","ISCO08_ILO","7534",1,""
"KldB2010","28293","ISCO08_ILO","3122",1,""
"KldB2010","28294","ISCO08_ILO","1321",.5,""
"KldB2010","28294","ISCO08_ILO","2149",.25,""
"KldB2010","28294","ISCO08_ILO","3122",.25,""
"KldB2010","28301","ISCO08_ILO","8159",.5,""
"KldB2010","28301","ISCO08_ILO","8155",.25,""
"KldB2010","28301","ISCO08_ILO","8156",.25,""
"KldB2010","28312","ISCO08_ILO","7535",1,""
"KldB2010","28313","ISCO08_ILO","3119",1,""
"KldB2010","28314","ISCO08_ILO","2149",1,""
"KldB2010","28322","ISCO08_ILO","7534",.66666669,""
"KldB2010","28322","ISCO08_ILO","7536",.33333334,""
"KldB2010","28332","ISCO08_ILO","7536",.66666669,""
"KldB2010","28332","ISCO08_ILO","8156",.33333334,""
"KldB2010","28333","ISCO08_ILO","2163",.66666669,""
"KldB2010","28333","ISCO08_ILO","3122",.33333334,""
"KldB2010","28342","ISCO08_ILO","7531",.5,""
"KldB2010","28342","ISCO08_ILO","7535",.25,""
"KldB2010","28342","ISCO08_ILO","7533",.25,""
"KldB2010","28343","ISCO08_ILO","2163",.66666669,""
"KldB2010","28343","ISCO08_ILO","3119",.33333334,""
"KldB2010","28393","ISCO08_ILO","3122",1,""
"KldB2010","28394","ISCO08_ILO","1321",.5,""
"KldB2010","28394","ISCO08_ILO","2149",.25,""
"KldB2010","28394","ISCO08_ILO","3122",.25,""
"KldB2010","29102","ISCO08_ILO","8160",1,""
"KldB2010","29103","ISCO08_ILO","3116",1,""
"KldB2010","29104","ISCO08_ILO","2145",1,""
"KldB2010","29112","ISCO08_ILO","8160",1,""
"KldB2010","29113","ISCO08_ILO","3116",1,""
"KldB2010","29114","ISCO08_ILO","2145",1,""
"KldB2010","29122","ISCO08_ILO","8160",1,""
"KldB2010","29123","ISCO08_ILO","3116",1,""
"KldB2010","29132","ISCO08_ILO","8160",1,""
"KldB2010","29133","ISCO08_ILO","3116",1,""
"KldB2010","29134","ISCO08_ILO","2145",1,""
"KldB2010","29142","ISCO08_ILO","8160",1,""
"KldB2010","29143","ISCO08_ILO","3116",1,""
"KldB2010","29152","ISCO08_ILO","7515",1,""
"KldB2010","29193","ISCO08_ILO","3122",1,""
"KldB2010","29194","ISCO08_ILO","1321",1,""
"KldB2010","29201","ISCO08_ILO","8160",.40000001,""
"KldB2010","29201","ISCO08_ILO","7511",.2,""
"KldB2010","29201","ISCO08_ILO","8183",.2,""
"KldB2010","29201","ISCO08_ILO","9412",.2,""
"KldB2010","29202","ISCO08_ILO","8160",1,""
"KldB2010","29203","ISCO08_ILO","3116",1,""
"KldB2010","29204","ISCO08_ILO","2145",1,""
"KldB2010","29212","ISCO08_ILO","8160",1,""
"KldB2010","29213","ISCO08_ILO","3116",1,""
"KldB2010","29222","ISCO08_ILO","7512",.66666669,""
"KldB2010","29222","ISCO08_ILO","8160",.33333334,""
"KldB2010","29223","ISCO08_ILO","3116",1,""
"KldB2010","29232","ISCO08_ILO","7511",1,""
"KldB2010","29233","ISCO08_ILO","3116",1,""
"KldB2010","29242","ISCO08_ILO","7511",.66666669,""
"KldB2010","29242","ISCO08_ILO","8160",.33333334,""
"KldB2010","29243","ISCO08_ILO","3116",1,""
"KldB2010","29252","ISCO08_ILO","7513",1,""
"KldB2010","29253","ISCO08_ILO","3116",1,""
