"sourceConceptScheme","sourceConcept","targetConceptScheme","targetConcept","prob","comment"
"ISCO-08_Ganzeboom","4312","SIOPS","34",1,
"ISCO-08_Ganzeboom","4313","SIOPS","34",1,
"ISCO-08_Ganzeboom","4320","SIOPS","31.89",1,
"ISCO-08_Ganzeboom","4321","SIOPS","30.28",1,
"ISCO-08_Ganzeboom","4322","SIOPS","44",1,
"ISCO-08_Ganzeboom","4323","SIOPS","32.49",1,
"ISCO-08_Ganzeboom","4400","SIOPS","34.44",1,
"ISCO-08_Ganzeboom","4410","SIOPS","34.44",1,
"ISCO-08_Ganzeboom","4411","SIOPS","36",1,
"ISCO-08_Ganzeboom","4412","SIOPS","30.05",1,
"ISCO-08_Ganzeboom","4413","SIOPS","41",1,
"ISCO-08_Ganzeboom","4414","SIOPS","34.44",1,
"ISCO-08_Ganzeboom","4415","SIOPS","31",1,
"ISCO-08_Ganzeboom","4416","SIOPS","34.44",1,
"ISCO-08_Ganzeboom","4419","SIOPS","37",1,
"ISCO-08_Ganzeboom","5000","SIOPS","35.11",1,
"ISCO-08_Ganzeboom","5100","SIOPS","25.92",1,
"ISCO-08_Ganzeboom","5110","SIOPS","31.07",1,
"ISCO-08_Ganzeboom","5111","SIOPS","50",1,
"ISCO-08_Ganzeboom","5112","SIOPS","30.93",1,
"ISCO-08_Ganzeboom","5113","SIOPS","31.07",1,
"ISCO-08_Ganzeboom","5120","SIOPS","30.98",1,
"ISCO-08_Ganzeboom","5130","SIOPS","22.11",1,
"ISCO-08_Ganzeboom","5131","SIOPS","21.67",1,
"ISCO-08_Ganzeboom","5132","SIOPS","23",1,
"ISCO-08_Ganzeboom","5140","SIOPS","32",1,
"ISCO-08_Ganzeboom","5141","SIOPS","32",1,
"ISCO-08_Ganzeboom","5142","SIOPS","32",1,
"ISCO-08_Ganzeboom","5150","SIOPS","24",1,
"ISCO-08_Ganzeboom","5151","SIOPS","37.03",1,
"ISCO-08_Ganzeboom","5152","SIOPS","24",1,
"ISCO-08_Ganzeboom","5153","SIOPS","23.27",1,
"ISCO-08_Ganzeboom","5160","SIOPS","22.9",1,
"ISCO-08_Ganzeboom","5161","SIOPS","22.9",1,
