"sourceConceptScheme ","sourceConcept ","targetConceptScheme ","targetConcept ","prob ","comment"
"ISCO-08_Infas","4413","ISCO-08_Ganzeboom ","4413",1,
"ISCO-08_Infas","4414","ISCO-08_Ganzeboom ","4414",1,
"ISCO-08_Infas","4415","ISCO-08_Ganzeboom ","4415",1,
"ISCO-08_Infas","4416","ISCO-08_Ganzeboom ","4416",1,
"ISCO-08_Infas","4419","ISCO-08_Ganzeboom ","4419",1,
"ISCO-08_Infas","5000","ISCO-08_Ganzeboom ","5000",1,
"ISCO-08_Infas","5100","ISCO-08_Ganzeboom ","5100",1,
"ISCO-08_Infas","5110","ISCO-08_Ganzeboom ","5110",1,
"ISCO-08_Infas","5111","ISCO-08_Ganzeboom ","5111",1,
"ISCO-08_Infas","5112","ISCO-08_Ganzeboom ","5112",1,
"ISCO-08_Infas","5113","ISCO-08_Ganzeboom ","5113",1,
"ISCO-08_Infas","5120","ISCO-08_Ganzeboom ","5120",1,
"ISCO-08_Infas","5130","ISCO-08_Ganzeboom ","5130",1,
"ISCO-08_Infas","5131","ISCO-08_Ganzeboom ","5131",1,
"ISCO-08_Infas","5132","ISCO-08_Ganzeboom ","5132",1,
"ISCO-08_Infas","5140","ISCO-08_Ganzeboom ","5140",1,
"ISCO-08_Infas","5141","ISCO-08_Ganzeboom ","5141",1,
"ISCO-08_Infas","5142","ISCO-08_Ganzeboom ","5142",1,
"ISCO-08_Infas","5150","ISCO-08_Ganzeboom ","5150",1,
"ISCO-08_Infas","5151","ISCO-08_Ganzeboom ","5151",1,
"ISCO-08_Infas","5152","ISCO-08_Ganzeboom ","5152",1,
"ISCO-08_Infas","5153","ISCO-08_Ganzeboom ","5153",1,
"ISCO-08_Infas","5160","ISCO-08_Ganzeboom ","5160",1,
"ISCO-08_Infas","5161","ISCO-08_Ganzeboom ","5161",1,
"ISCO-08_Infas","5162","ISCO-08_Ganzeboom ","5162",1,
"ISCO-08_Infas","5163","ISCO-08_Ganzeboom ","5163",1,
"ISCO-08_Infas","5164","ISCO-08_Ganzeboom ","5164",1,
"ISCO-08_Infas","5165","ISCO-08_Ganzeboom ","5165",1,
"ISCO-08_Infas","5169","ISCO-08_Ganzeboom ","5169",1,
"ISCO-08_Infas","5200","ISCO-08_Ganzeboom ","5200",1,
"ISCO-08_Infas","5210","ISCO-08_Ganzeboom ","5210",1,
"ISCO-08_Infas","5211","ISCO-08_Ganzeboom ","5211",1,
"ISCO-08_Infas","5212","ISCO-08_Ganzeboom ","5212",1,
"ISCO-08_Infas","5220","ISCO-08_Ganzeboom ","5220",1,
"ISCO-08_Infas","5221","ISCO-08_Ganzeboom ","5221",1,
"ISCO-08_Infas","5222","ISCO-08_Ganzeboom ","5222",1,
"ISCO-08_Infas","5223","ISCO-08_Ganzeboom ","5223",1,
"ISCO-08_Infas","5230","ISCO-08_Ganzeboom ","5230",1,
"ISCO-08_Infas","5240","ISCO-08_Ganzeboom ","5240",1,
"ISCO-08_Infas","5241","ISCO-08_Ganzeboom ","5241",1,
"ISCO-08_Infas","5242","ISCO-08_Ganzeboom ","5242",1,
"ISCO-08_Infas","5243","ISCO-08_Ganzeboom ","5243",1,
"ISCO-08_Infas","5244","ISCO-08_Ganzeboom ","5244",1,
"ISCO-08_Infas","5245","ISCO-08_Ganzeboom ","5245",1,
"ISCO-08_Infas","5246","ISCO-08_Ganzeboom ","5246",1,
"ISCO-08_Infas","5249","ISCO-08_Ganzeboom ","5249",1,
